antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'汽车用品'}),frozenset({'电子产品'}),0.13150755555555554,0.483832,0.05904977777777778,0.4490219404377273,0.9280534161397496,1.0,-0.004577785841777766,0.9368213326136294,-0.08194801416162367,0.10614931306784953,-0.06743939872729941,0.2855339883096243
frozenset({'汽车用品'}),frozenset({'食品'}),0.13150755555555554,0.4841413333333333,0.05910488888888889,0.44944101226123045,0.9283260513346595,1.0,-0.004563354401185174,0.9369725645300563,-0.081640813454147,0.10619984922825308,-0.06726710883104195,0.28576145101539635
frozenset({'玩具'}),frozenset({'电子产品'}),0.20086844444444443,0.483832,0.0904071111111111,0.45008120295428294,0.9302427349871091,1.0,-0.006779470101333326,0.9386258530767929,-0.08578714260055091,0.15212540010170808,-0.06538723254002,0.31846880704344455
frozenset({'玩具'}),frozenset({'食品'}),0.20086844444444443,0.4841413333333333,0.09044355555555555,0.4502626373480487,0.930023128262922,1.0,-0.006805160962370355,0.9383729426323643,-0.08605254562652713,0.15211687474864966,-0.06567437589873051,0.31853746820978895
frozenset({'运动户外'}),frozenset({'电子产品'}),0.13290133333333334,0.483832,0.05960711111111111,0.44850649437510864,0.9269880751482098,1.0,-0.00469480679822222,0.935945745027651,-0.08327070511448374,0.10699031697584589,-0.06843800007922099,0.285852222773203
frozenset({'电子产品'}),frozenset({'食品'}),0.483832,0.4841413333333333,0.22127911111111112,0.4573469946409314,0.9446559571604396,1.0,-0.012963958478222182,0.950623439973999,-0.10193301443579098,0.2963450158387012,-0.05194123976929447,0.4572008878528906
frozenset({'食品'}),frozenset({'电子产品'}),0.4841413333333333,0.483832,0.22127911111111112,0.4570547810648498,0.9446559571604396,1.0,-0.012963958478222182,0.9506815457595021,-0.1019879044122122,0.2963450158387012,-0.05187694497750766,0.4572008878528906
frozenset({'运动户外'}),frozenset({'食品'}),0.13290133333333334,0.4841413333333333,0.05963466666666667,0.4487138328183314,0.92682405306921,1.0,-0.004708362055111118,0.9357366416499847,-0.0834556988072476,0.10698566699198196,-0.06867675742257943,0.28594499261831674
"frozenset({'办公', '家居'})",frozenset({'服装'}),0.03137511111111111,0.48761244444444446,0.013149333333333334,0.41910077343683605,0.8594956470283149,1.0,-0.002149561290271605,0.8820592834785624,-0.1443983091692121,0.025995135906429462,-0.13371064590615345,0.2230337724309329
"frozenset({'办公', '家居'})",frozenset({'电子产品'}),0.03137511111111111,0.483832,0.013101333333333333,0.4175708983766326,0.8630493608869041,1.0,-0.0020789494257777777,0.8862331888315984,-0.14076223691261688,0.026092775493078927,-0.1283711923702504,0.22232458398441632
"frozenset({'办公', '家居'})",frozenset({'食品'}),0.03137511111111111,0.4841413333333333,0.013070222222222223,0.4165793126894637,0.8604497984530627,1.0,-0.002119765904592591,0.8841967346833066,-0.14342212683030311,0.026013176423966656,-0.13097002146040573,0.22178801036073084
"frozenset({'母婴', '办公'})",frozenset({'服装'}),0.01684,0.48761244444444446,0.007038222222222223,0.417946687780417,0.8571288377526944,1.0,-0.0011731713422222225,0.8803103509567424,-0.14496357366378534,0.014149619990314354,-0.13596301453592577,0.21619036870408617
"frozenset({'办公', '汽车用品'})",frozenset({'服装'}),0.016172444444444444,0.48761244444444446,0.006759111111111111,0.4179399802132571,0.8571150818134515,1.0,-0.0011267740570864203,0.8803002064001677,-0.14489337891911747,0.013599115807094286,-0.13597610534402044,0.21590081312819032
"frozenset({'玩具', '办公'})",frozenset({'服装'}),0.02500888888888889,0.48761244444444446,0.010408,0.4161720277234761,0.8534893488980513,1.0,-0.0017866454439506175,0.877634474342844,-0.14970610092313455,0.02072426060638241,-0.13942652577404846,0.2187584240089588
"frozenset({'服装', '办公'})",frozenset({'电子产品'}),0.061803555555555556,0.483832,0.026723555555555556,0.43239511570711503,0.8936885441787956,1.0,-0.003178982335999999,0.9093790668187002,-0.11252665514722611,0.05149920517458751,-0.09965143963377225,0.2438141226483164
"frozenset({'电子产品', '办公'})",frozenset({'服装'}),0.06165777777777778,0.48761244444444446,0.026723555555555556,0.4334174295393931,0.8888563745193218,1.0,-0.003341544185679012,0.9043475430933338,-0.11758802655387231,0.05114099325525418,-0.10576957679288382,0.24411116917793332
"frozenset({'运动户外', '办公'})",frozenset({'服装'}),0.0166,0.48761244444444446,0.006850666666666666,0.4126907630522088,0.8463499399044321,1.0,-0.001243699911111111,0.8724323121808896,-0.15583951315461397,0.013774011137879513,-0.14622072800148692,0.2133700860273112
"frozenset({'服装', '办公'})",frozenset({'食品'}),0.061803555555555556,0.4841413333333333,0.026382222222222224,0.4268722403601375,0.8817099697336401,1.0,-0.003539433569185183,0.9000762185918509,-0.12510748903323296,0.05077774812320789,-0.1110170220522853,0.24068252572922885
"frozenset({'食品', '办公'})",frozenset({'服装'}),0.061328,0.48761244444444446,0.026382222222222224,0.43018233469577066,0.8822218128290263,1.0,-0.0035220737706666665,0.8992131812585847,-0.12451506207024696,0.050486665600685855,-0.11208334223965545,0.2421436170164746
"frozenset({'母婴', '办公'})",frozenset({'电子产品'}),0.01684,0.483832,0.0069626666666666665,0.4134600158353127,0.8545528527160517,1.0,-0.001185064213333334,0.8800218466522678,-0.1475707898278647,0.014102764919709842,-0.136335425994419,0.21392534293752552
"frozenset({'母婴', '办公'})",frozenset({'食品'}),0.01684,0.4841413333333333,0.006950222222222222,0.41272103457376613,0.8524804765834897,1.0,-0.0012027178311111112,0.8783877799748337,-0.14966812477556268,0.014068389755031174,-0.13844935323286323,0.21353840289971604
"frozenset({'办公', '汽车用品'})",frozenset({'电子产品'}),0.016172444444444444,0.483832,0.006691555555555556,0.4137627789381115,0.8551786135231061,1.0,-0.0011331905848888891,0.8804763352709545,-0.14685240347519318,0.013564526097477913,-0.13574886676796802,0.21379655377769546
"frozenset({'办公', '汽车用品'})",frozenset({'食品'}),0.016172444444444444,0.4841413333333333,0.006646222222222223,0.4109596570297901,0.8488423291610234,1.0,-0.0011835265943703687,0.8757611814251501,-0.1532616242567437,0.013462951225836193,-0.14186381083102195,0.21234375622011978
"frozenset({'玩具', '办公'})",frozenset({'电子产品'}),0.02500888888888889,0.483832,0.010525333333333333,0.4208636929091878,0.8698550176697445,1.0,-0.0015747673955555565,0.8912720436970663,-0.13303912986114472,0.021121823743990867,-0.12199188460116124,0.22130890019776644
"frozenset({'玩具', '办公'})",frozenset({'食品'}),0.02500888888888889,0.4841413333333333,0.010384,0.4152123689354896,0.8576263589740108,1.0,-0.0017238368118518525,0.8821299207844568,-0.14549424261755053,0.020819372959409173,-0.13361986305908802,0.21833032562762647
"frozenset({'运动户外', '办公'})",frozenset({'电子产品'}),0.0166,0.483832,0.006781333333333334,0.4085140562248996,0.8443303796046967,1.0,-0.0012502778666666665,0.8726631721890278,-0.15788248301040086,0.013737109642986403,-0.14591749929306036,0.2112649702631688
"frozenset({'电子产品', '办公'})",frozenset({'食品'}),0.06165777777777778,0.4841413333333333,0.02640711111111111,0.4282851582210048,0.8846283693074574,1.0,-0.003443967632592592,0.9023006383068142,-0.12202752689356766,0.05084235242574224,-0.10827805893667611,0.241414688815841
"frozenset({'食品', '办公'})",frozenset({'电子产品'}),0.061328,0.483832,0.02640711111111111,0.43058816708699305,0.8899538829324911,1.0,-0.00326533778488889,0.9064932798452374,-0.11639907273593977,0.05090499094409327,-0.10315213828251062,0.24258362940973843
"frozenset({'运动户外', '办公'})",frozenset({'食品'}),0.0166,0.4841413333333333,0.006743111111111111,0.4062115127175368,0.8390349774945955,1.0,-0.001293635022222222,0.8687582829831364,-0.16323860665639692,0.013650071615192499,-0.15106816198195727,0.21006974667197353
"frozenset({'母婴', '家居'})",frozenset({'服装'}),0.03100977777777778,0.48761244444444446,0.013179555555555555,0.42501289915725504,0.8716202877912366,1.0,-0.00194119798834568,0.8911287832449827,-0.13194604917419644,0.02607527307196508,-0.12217225927611756,0.226020825294132
"frozenset({'家居', '汽车用品'})",frozenset({'服装'}),0.030074666666666666,0.48761244444444446,0.012753777777777777,0.42407046166577994,0.8696875284816401,1.0,-0.0019110039514074091,0.8896705611550172,-0.13381241038455902,0.025258339934864888,-0.1240115652492169,0.22511301209451123
"frozenset({'玩具', '家居'})",frozenset({'服装'}),0.045864888888888886,0.48761244444444446,0.019328,0.42141168262335754,0.864234880435605,1.0,-0.003036290585283947,0.8855822700996703,-0.1413686971806741,0.03759219111438441,-0.12920056528170135,0.23052485969421938
"frozenset({'服装', '家居'})",frozenset({'电子产品'}),0.11420622222222222,0.483832,0.049502222222222225,0.43344593016920663,0.8958604023074263,1.0,-0.005754402687999996,0.9110657349159248,-0.11600878504944027,0.09024425420067639,-0.09761564031631825,0.26787938117760896
"frozenset({'电子产品', '家居'})",frozenset({'服装'}),0.11309066666666667,0.48761244444444446,0.049502222222222225,0.4377215528150471,0.8976833093621309,1.0,-0.005642194194962966,0.9112701333668822,-0.11387748812692902,0.08980795064029891,-0.09736944445362891,0.26962057836317505
"frozenset({'运动户外', '家居'})",frozenset({'服装'}),0.030362666666666666,0.48761244444444446,0.012778666666666667,0.42086773230282803,0.8631193422110848,1.0,-0.0020265474465185184,0.8847504864354799,-0.140564372766364,0.02529445091546347,-0.130262164679719,0.2235371685919679
"frozenset({'服装', '家居'})",frozenset({'食品'}),0.11420622222222222,0.4841413333333333,0.049417777777777776,0.43270652698432466,0.8937607619765124,1.0,-0.005874174923851852,0.9093329840803802,-0.11831612456168265,0.09002568229735113,-0.09970716723897628,0.26738978359005844
"frozenset({'食品', '家居'})",frozenset({'服装'}),0.11298844444444445,0.48761244444444446,0.049417777777777776,0.437370193215432,0.8969627379254946,1.0,-0.005676793811753095,0.9107010495655266,-0.11465737730494009,0.08965764150167477,-0.09805517461199335,0.26935830884913176
"frozenset({'母婴', '家居'})",frozenset({'电子产品'}),0.03100977777777778,0.483832,0.012884444444444445,0.4154961875824113,0.858761279912059,1.0,-0.002119078357333333,0.8830874821244665,-0.1451028073327104,0.025668405636955424,-0.13239064106567763,0.22106309201832214
"frozenset({'母婴', '家居'})",frozenset({'食品'}),0.03100977777777778,0.4841413333333333,0.012853333333333333,0.41449291979590663,0.8561403277470766,1.0,-0.002159781826370371,0.8810459926237801,-0.14778312525977041,0.02558907067078404,-0.13501452633814431,0.22052082055296865
"frozenset({'家居', '汽车用品'})",frozenset({'电子产品'}),0.030074666666666666,0.483832,0.012448,0.41390317432168827,0.8554687873511638,1.0,-0.0021030861226666656,0.8806872472012104,-0.1483478982704371,0.024823581338707882,-0.13547687124794974,0.21981555647250603
"frozenset({'家居', '汽车用品'})",frozenset({'食品'}),0.030074666666666666,0.4841413333333333,0.012597333333333334,0.4188685937222912,0.865178337156969,1.0,-0.0019630558862222206,0.8876798966534432,-0.13842343367966106,0.02511336632873843,-0.1265322147882407,0.222444271909754
"frozenset({'玩具', '家居'})",frozenset({'电子产品'}),0.045864888888888886,0.483832,0.019288,0.42053955579673635,0.8691850803517261,1.0,-0.002902900920888886,0.890773486203552,-0.13624639259846996,0.037789310530990404,-0.1226198528449335,0.23020231646547412
"frozenset({'玩具', '家居'})",frozenset({'食品'}),0.045864888888888886,0.4841413333333333,0.019157333333333332,0.4176906081631071,0.8627451932006917,1.0,-0.003047755126518517,0.8858841603763119,-0.1429097026354159,0.03750097876301755,-0.128815758005215,0.2286301602943399
"frozenset({'运动户外', '家居'})",frozenset({'电子产品'}),0.030362666666666666,0.483832,0.012683555555555556,0.41773523039990634,0.8633890077545643,1.0,-0.00200687418311111,0.886483309568103,-0.14028862958049618,0.025290677064870613,-0.12805282311203647,0.22197501152301113
"frozenset({'电子产品', '家居'})",frozenset({'食品'}),0.11309066666666667,0.4841413333333333,0.04884622222222222,0.4319208972938134,0.8921380339910662,1.0,-0.005905643925333333,0.9080754145140089,-0.11996559278192859,0.08907273711612587,-0.10123012253909325,0.2664066911582762
"frozenset({'食品', '家居'})",frozenset({'电子产品'}),0.11298844444444445,0.483832,0.04884622222222222,0.4323116621562087,0.8935160596161658,1.0,-0.005821202830222222,0.9092453827050996,-0.1184414306761809,0.08913963511665593,-0.09981311868188514,0.2666343259091844
"frozenset({'运动户外', '家居'})",frozenset({'食品'}),0.030362666666666666,0.4841413333333333,0.012630222222222222,0.4159786872767726,0.8592091991252677,1.0,-0.0020695997013333335,0.8832873996691563,-0.14456212048945383,0.025166132963046928,-0.13213434310798441,0.22103328489337337
"frozenset({'母婴', '汽车用品'})",frozenset({'服装'}),0.015909333333333334,0.48761244444444446,0.0065884444444444445,0.41412448318247846,0.849290226081712,1.0,-0.0011691444717037043,0.8745672772585668,-0.15277400142605355,0.013258205884983453,-0.1434226113908773,0.21381806224297722
"frozenset({'母婴', '玩具'})",frozenset({'服装'}),0.024654222222222223,0.48761244444444446,0.010373333333333333,0.4207528122295933,0.8628836630881583,1.0,-0.0016483722303209884,0.8845749558626222,-0.14009671600298673,0.02066840231656129,-0.13048644817760782,0.22101326890564696
"frozenset({'服装', '母婴'})",frozenset({'电子产品'}),0.06122222222222222,0.483832,0.026159111111111112,0.42728130671506354,0.8831191544070329,1.0,-0.0034621591111111093,0.9012592151295442,-0.12356137900636167,0.05041309997139221,-0.10955869655797425,0.24067391191743595
"frozenset({'母婴', '电子产品'})",frozenset({'服装'}),0.06045244444444445,0.48761244444444446,0.026159111111111112,0.4327221397168022,0.8874304678786841,1.0,-0.0033182530970864224,0.9032391204193305,-0.11895093341538827,0.05012228686659491,-0.10712653758369979,0.24318474038727284
"frozenset({'母婴', '运动户外'})",frozenset({'服装'}),0.016126222222222222,0.48761244444444446,0.006667555555555556,0.4134604784478007,0.847928479181601,1.0,-0.0011957910818765427,0.873577204481617,-0.15417975678659268,0.013413685499950824,-0.14471851471147576,0.21356718076581707
"frozenset({'服装', '母婴'})",frozenset({'食品'}),0.06122222222222222,0.4841413333333333,0.026248888888888888,0.42874773139745914,0.8855838200087423,1.0,-0.0033913194074074067,0.9030312788579659,-0.12097513861160687,0.05056472215943727,-0.10738135368319392,0.2414825704112194
"frozenset({'母婴', '食品'})",frozenset({'服装'}),0.06050222222222222,0.48761244444444446,0.026248888888888888,0.4338499963270403,0.8897434863897746,1.0,-0.0032527475832098765,0.905038509637703,-0.116529464605555,0.05029816095752165,-0.10492535881187103,0.2438407272306846
"frozenset({'玩具', '汽车用品'})",frozenset({'服装'}),0.023920888888888887,0.48761244444444446,0.009975111111111112,0.4170041990264205,0.8551959733134566,1.0,-0.0016890119932839488,0.8788872144531554,-0.1478281543137833,0.019888241622109233,-0.13780242055540765,0.21873062344113844
"frozenset({'服装', '汽车用品'})",frozenset({'电子产品'}),0.059706666666666665,0.483832,0.025434666666666668,0.4259937472085753,0.8804579837806827,1.0,-0.003453329279999997,0.8992375910364145,-0.12617493293610935,0.049091816829568334,-0.11205315477020018,0.23928147928008697
"frozenset({'电子产品', '汽车用品'})",frozenset({'服装'}),0.05904977777777778,0.48761244444444446,0.025434666666666668,0.43073263988198285,0.8833503836694181,1.0,-0.00335873981945679,0.9000824418412647,-0.1230691030536962,0.04879762475250733,-0.11100934038257382,0.24144714186878835
"frozenset({'运动户外', '汽车用品'})",frozenset({'服装'}),0.015931555555555556,0.48761244444444446,0.006694222222222222,0.4201863527311276,0.8617219628384628,1.0,-0.0010742025260246924,0.88371075425541,-0.14020282159772418,0.013473332426881543,-0.1315919775612236,0.21695746202776547
"frozenset({'服装', '汽车用品'})",frozenset({'食品'}),0.059706666666666665,0.4841413333333333,0.02563022222222222,0.4292690189072503,0.8866605459024024,1.0,-0.003276242986666667,0.9038560788814692,-0.1196749939016982,0.04945840015780581,-0.10637082978687257,0.24110428228396485
"frozenset({'食品', '汽车用品'})",frozenset({'服装'}),0.05910488888888889,0.48761244444444446,0.02563022222222222,0.43363963123937854,0.8893120677702161,1.0,-0.0031900571275061754,0.9047023482183687,-0.11682876658206981,0.049186060594688365,-0.10533591735370304,0.2431011610962426
"frozenset({'服装', '玩具'})",frozenset({'电子产品'}),0.09100888888888889,0.483832,0.03936622222222222,0.43255359671826926,0.8940160979808472,1.0,-0.004666790506666671,0.9096330455437363,-0.1153708695821543,0.0735164979274878,-0.09934440585571118,0.2569585042221431
"frozenset({'电子产品', '玩具'})",frozenset({'服装'}),0.0904071111111111,0.48761244444444446,0.03936622222222222,0.4354328076454163,0.8929895301206301,1.0,-0.004717410221827159,0.9075758607555501,-0.11640842512925766,0.07308266706271606,-0.10183626872524734,0.2580827056580455
"frozenset({'运动户外', '玩具'})",frozenset({'服装'}),0.02411288888888889,0.48761244444444446,0.010061333333333334,0.4172595568990305,0.8557196635422837,1.0,-0.0016964113603950611,0.8792723443544759,-0.14732012115252943,0.020055920563032893,-0.13730405194781506,0.21894671503303148
"frozenset({'服装', '玩具'})",frozenset({'食品'}),0.09100888888888889,0.4841413333333333,0.039315555555555555,0.43199687454216923,0.8922949659510637,1.0,-0.0047456092562962945,0.9081968805204481,-0.11722445369884552,0.07337254940993407,-0.10108283946862205,0.2566018239772622
"frozenset({'食品', '玩具'})",frozenset({'服装'}),0.09044355555555555,0.48761244444444446,0.039315555555555555,0.43469714690070665,0.8914808304287102,1.0,-0.004785847653135805,0.9063947806850295,-0.11803628098979062,0.0729768035071104,-0.10327201933381162,0.25766292145714925
"frozenset({'服装', '运动户外'})",frozenset({'电子产品'}),0.06031555555555555,0.483832,0.025659555555555557,0.42542185542701355,0.8792759789079961,1.0,-0.003523040319999997,0.8983425577100645,-0.12748506655351458,0.04948919850711214,-0.11316111144624703,0.23922793729075215
"frozenset({'运动户外', '电子产品'})",frozenset({'服装'}),0.05960711111111111,0.48761244444444446,0.025659555555555557,0.43047809359062306,0.8828283578387407,1.0,-0.003405613599604937,0.8996801524035621,-0.12368003800396972,0.04919770602721749,-0.11150612506947707,0.24155047080417832
"frozenset({'服装', '电子产品'})",frozenset({'食品'}),0.22244977777777777,0.4841413333333333,0.09936977777777778,0.44670657246979095,0.9226780316280734,1.0,-0.008327354235259252,0.9323419382900613,-0.0972908738263978,0.16364671714066556,-0.07256786263849212,0.32597804778294664
"frozenset({'服装', '食品'})",frozenset({'电子产品'}),0.22275377777777777,0.483832,0.09936977777777778,0.44609693612878,0.9220079203706658,1.0,-0.008405628031999998,0.9318742459962394,-0.09815025167650639,0.16364815449161055,-0.07310616673490027,0.32573884176618917
"frozenset({'电子产品', '食品'})",frozenset({'服装'}),0.22127911111111112,0.48761244444444446,0.09936977777777778,0.449069852453814,0.9209565046385485,1.0,-0.008528670495604948,0.9300408733079915,-0.09927448809669853,0.1630290850969503,-0.07522156143866673,0.32642914458611394
"frozenset({'服装', '运动户外'})",frozenset({'食品'}),0.06031555555555555,0.4841413333333333,0.025777777777777778,0.427381917323705,0.8827627138983624,1.0,-0.003423475709629628,0.9008773600995154,-0.1238305605270768,0.04969889325705982,-0.11002900537930603,0.24031312041810735
"frozenset({'运动户外', '食品'})",frozenset({'服装'}),0.05963466666666667,0.48761244444444446,0.025777777777777778,0.43226162262069784,0.8864860352634971,1.0,-0.003300827809185187,0.9025064641935115,-0.11984986363896442,0.04943296974531793,-0.10802530472023773,0.2425634609191457
"frozenset({'母婴', '汽车用品'})",frozenset({'电子产品'}),0.015909333333333334,0.483832,0.006514666666666667,0.40948709353000334,0.8463414853296255,1.0,-0.0011827778986666666,0.8741011319897813,-0.1557557232435095,0.013208261245674742,-0.14403238184078954,0.2114759111669704
"frozenset({'母婴', '汽车用品'})",frozenset({'食品'}),0.015909333333333334,0.4841413333333333,0.0065528888888888885,0.41188959660297236,0.8507631310202235,1.0,-0.0011494769635555565,0.8771459638989169,-0.15128451613691773,0.013278456730639336,-0.14006110859245868,0.21271233542104173
"frozenset({'母婴', '玩具'})",frozenset({'电子产品'}),0.024654222222222223,0.483832,0.010210666666666667,0.41415488895298525,0.8559890394868163,1.0,-0.0017178349795555561,0.8810656439165486,-0.14711565156203846,0.020492007992007993,-0.13498921096816296,0.2176293164761399
"frozenset({'母婴', '玩具'})",frozenset({'食品'}),0.024654222222222223,0.4841413333333333,0.01018488888888889,0.4131093164118835,0.8532824775930792,1.0,-0.001751239130074073,0.878968913789573,-0.1498703472736005,0.02042653631334713,-0.13769666288721813,0.2170731661163958
"frozenset({'母婴', '运动户外'})",frozenset({'电子产品'}),0.016126222222222222,0.483832,0.006643555555555555,0.4119722191599603,0.8514778252781137,1.0,-0.0011588267946666666,0.8777952620922383,-0.15058994340003512,0.013467176235497199,-0.13921781443258724,0.21285166989384482
"frozenset({'母婴', '电子产品'})",frozenset({'食品'}),0.06045244444444445,0.4841413333333333,0.025882666666666665,0.42814921554500135,0.8843475780040843,1.0,-0.0033848603899259283,0.9020861397581272,-0.12218452559907646,0.04989803787164767,-0.10854158591564865,0.24080509418693613
"frozenset({'母婴', '食品'})",frozenset({'电子产品'}),0.06050222222222222,0.483832,0.025882666666666665,0.42779695878939245,0.8841849211903976,1.0,-0.003390244515555557,0.9020714026754305,-0.12236078782501601,0.049923018629834476,-0.10855969608849743,0.24064605568839598
"frozenset({'母婴', '运动户外'})",frozenset({'食品'}),0.016126222222222222,0.4841413333333333,0.006672888888888889,0.41379120273398745,0.8546909223490953,1.0,-0.001134481839407407,0.8799913427989343,-0.14733985338277453,0.013518964728594221,-0.13637481571052898,0.2137870692395525
"frozenset({'玩具', '汽车用品'})",frozenset({'电子产品'}),0.023920888888888887,0.483832,0.009946666666666666,0.415815094199398,0.8594204066688396,1.0,-0.001627024846222222,0.8835695596972202,-0.1435303036752955,0.019981001085652247,-0.13177280614180267,0.2181865971280835
"frozenset({'玩具', '汽车用品'})",frozenset({'食品'}),0.023920888888888887,0.4841413333333333,0.009914666666666667,0.4144773512689979,0.8561081707593606,1.0,-0.0016664243745185166,0.8810225663937722,-0.14690017867194755,0.019903072003654432,-0.13504470616823103,0.21747810984930122
"frozenset({'运动户外', '汽车用品'})",frozenset({'电子产品'}),0.015931555555555556,0.483832,0.0065706666666666665,0.41243095463929025,0.8524259549581058,1.0,-0.0011375297208888894,0.8784805872186875,-0.14960576182030894,0.013322711690895788,-0.1383290815407188,0.2130057130488514
"frozenset({'电子产品', '汽车用品'})",frozenset({'食品'}),0.05904977777777778,0.4841413333333333,0.025397333333333334,0.43010040493143264,0.8883777841692908,1.0,-0.0031911048130370337,0.9051746502901117,-0.11780192962066134,0.04904912809561251,-0.10475917512658635,0.24127945783467195
"frozenset({'食品', '汽车用品'})",frozenset({'电子产品'}),0.05910488888888889,0.483832,0.025397333333333334,0.42969936685064597,0.888116881170832,1.0,-0.0031995032675555535,0.90508053120962,-0.11808145649839026,0.049073221671086444,-0.10487405873543888,0.24109570821629728
"frozenset({'运动户外', '汽车用品'})",frozenset({'食品'}),0.015931555555555556,0.4841413333333333,0.006536888888888889,0.41031077386598225,0.8475020528426594,1.0,-0.0011762356598518523,0.8747975099504841,-0.15458516001297212,0.013245009257458197,-0.14312168087515778,0.21190639995214622
"frozenset({'运动户外', '玩具'})",frozenset({'电子产品'}),0.02411288888888889,0.483832,0.009835555555555556,0.40789619198584437,0.8430533573344557,1.0,-0.001831031701333332,0.8717525423982069,-0.16020332832487263,0.01974577647388436,-0.1471145208811,0.21411232195932742
"frozenset({'电子产品', '玩具'})",frozenset({'食品'}),0.0904071111111111,0.4841413333333333,0.03910488888888889,0.432542179572895,0.8934213003356355,1.0,-0.0046649304272592534,0.9090696226168818,-0.11594365900718866,0.07303270061456836,-0.10002575723668175,0.25665690917068607
